RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
395182,"Valdosta, GA",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122300,122100,121300,120400,121200,121300,125200,126700,124800,121300,123900,124e3,125100,124800,123800,127300,126600,132e3,131200,136200,131700,136600,134900,137800,139200,145200,
395117,"Springfield, OH",241,,,,,,,,,,,,,,,,,,77500,79600,87300,88500,85600,83800,76e3,75700,76e3,75200,76200,71200,70800,63500,63300,66700,65900,64300,53700,59100,62400,69800,65300,68400,69100,73900,73300,73100,71200,64500,67100,73600,80300,76900,72500,70100,77100,75200,75300,70200,71200,72200,72800,70100,67800,68600,73400,76e3,79300,77800,77e3,74400,78800,78700,82600,78500,83600,83200,85500,84600,83e3,84900,82800,85900,80400,80600,73e3,79e3,83100,88100,89200,85200,86200,81e3,84500,86400,89800,90100,90700,94800,93e3,95100,92500,93700,92200,95200,97e3,104700,105800,104600,98200,98900,97600,98400,93700,96100,96600,100100,99700,95e3,92100,92900,99600,104300,107900,104100,100700,1e5,98200,101600,1e5,108500,11e4,109800,110700
395079,"Vero Beach, FL",242,179500,180200,177800,174e3,168900,170200,163500,158600,150300,147400,135900,137800,137e3,140600,135700,135200,136e3,132800,133800,128400,132100,120300,130100,119500,125900,112900,115900,117800,123600,124500,116300,111900,110100,116500,114700,112500,108e3,112800,119300,119e3,115700,117700,118400,113600,107400,107200,119e3,115e3,118200,117500,127600,128900,120900,115200,117400,125600,126900,131800,137200,141800,137300,139e3,132900,133100,123900,144900,144100,139900,125300,127200,127800,130900,134600,139700,142900,137700,138600,129700,141600,145400,153500,151300,155700,156200,156e3,156100,159200,163400,159400,161500,162800,175900,177e3,170800,163100,165600,174500,179900,180800,185600,191200,200100,198200,200100,204800,207200,204700,194500,194500,194500,200500,202700,206200,202200,200300,195400,191600,199700,207300,222300,215700,221900,214600,215100,206500,212600,213100,211300,211100,213900,217400,
394900,"Napa, CA",243,482800,459700,460600,439e3,420200,428600,429600,427300,400400,394e3,387300,355200,330100,303100,322300,330400,341800,348500,347200,352300,352e3,366600,409100,382e3,363200,316200,336100,356100,362e3,380800,363e3,358e3,325200,327200,328200,332800,328900,325e3,325900,331900,323100,336600,331800,333600,311400,316700,334500,339e3,335300,319900,329900,335600,357700,367500,367600,377800,374700,382300,377100,396500,405800,409400,416e3,450200,460800,490800,463700,474300,454300,469e3,470700,456e3,476400,464e3,494500,484500,510100,509100,519100,516500,532500,515200,521300,603400,616500,626200,541200,558e3,570200,575300,585600,580300,585100,574800,562300,562800,563600,573500,574500,575600,577200,579100,587400,596600,597700,665300,685600,688900,638800,628400,629700,623800,613600,632300,619600,628600,621600,647200,667700,655200,643900,617100,631500,656500,676800,708100,691300,682300,664500,,,
394368,"Battle Creek, MI",244,,,,,,,,,,,,,,,,,,,,,,,,,53100,51500,56100,58800,59800,50700,48800,42300,41700,44200,56400,55e3,54100,54900,62e3,65e3,56500,52900,47900,46700,44600,45300,49e3,53700,48700,44600,43700,47800,50800,48900,51300,51100,60800,52500,53200,47200,57600,6e4,59300,59700,61e3,64300,62100,64100,59400,59200,61400,65200,69400,69200,70400,67e3,67100,69900,76300,75800,77100,79800,82200,83200,78300,75800,80100,82800,84300,77700,80400,79400,85700,81400,85400,83900,89200,88300,88600,87400,92700,93100,94200,92100,94600,97e3,99800,98900,93700,97200,98200,104800,99500,100400,97600,102300,97900,101100,94400,100700,101600,104300,106600,104700,107100,103500,103500,101800,105300,113800,113100,
394719,"Jamestown, NY",245,,,,,,,,,,,,,,,,,,,,,,,,,,,68700,69900,67600,72e3,73800,74700,73900,72800,75700,77e3,76600,76100,74800,72400,66100,66300,70500,77100,73900,75100,69900,76800,75600,75200,72900,72700,75700,76300,72400,75500,72600,74800,74900,79400,84300,87100,84300,83600,80500,79e3,72300,69400,68600,71700,69900,71200,70300,76800,79500,80700,73700,71400,72e3,74400,73900,74500,76700,76600,75600,73200,74700,72500,72300,76600,78200,82200,78600,77100,75900,76300,77100,74400,72100,72200,76e3,76400,77900,74900,75700,74800,77200,78100,76800,73600,72400,73100,74800,75400,83100,82700,84200,75800,74100,70900,73300,83200,87300,87200,81800,78800,82400,80500,85200,85700,84700,
394577,"Eureka, CA",246,304300,296300,286500,271800,261400,268300,261700,267700,262500,261300,262300,252e3,263200,266500,275400,260300,249700,241400,243900,238800,239900,231800,241400,234400,254100,25e4,257200,239900,227500,222200,219e3,225900,229400,228900,235100,224700,238600,230800,240500,229100,234700,224e3,223800,219100,221500,217200,215900,225800,229300,233700,222900,221700,213900,215600,208800,215800,22e4,221700,220300,219500,227800,229400,230100,231e3,233500,232300,23e4,231500,23e4,231500,229300,230300,228300,226900,234700,238900,241600,236e3,226900,230500,238900,252200,252500,249900,254500,248900,245900,238700,242400,244700,247300,245300,243700,25e4,255e3,261400,276600,283200,284400,267900,270700,272e3,275800,275e3,275900,276e3,283800,285400,301700,300700,297700,288700,283900,294900,294500,296500,299500,294800,296500,286700,304500,302100,304700,292400,289900,295700,295200,304600,300600,297200,301200,307500
394595,"Flagstaff, AZ",247,329700,333700,311500,311100,294400,294300,286900,285400,291e3,290900,295300,297100,300700,311800,298e3,293700,272600,272300,261400,270500,259800,258200,259700,272600,274700,264100,250700,254e3,247100,247900,247e3,240600,228100,221300,227500,237e3,225300,223500,214300,217300,236800,237400,245100,260200,261400,253e3,216300,225200,228900,235900,219500,219600,222600,229100,228e3,227e3,225100,230900,229700,241600,241800,237200,235e3,246900,253300,257500,256900,263200,260400,258400,244600,247500,249400,264500,266700,269200,270900,279900,277400,270200,265e3,256600,262900,276800,284200,285700,276600,274800,276900,270700,276100,279100,281500,288e3,291200,294100,291e3,294300,298100,299500,296400,300100,297e3,298100,304100,305700,304600,310200,321700,326600,321700,321700,324700,323200,327100,330200,339800,343700,347200,344900,353400,364300,369900,362200,345100,329600,324900,338500,351600,346800,,
395215,"Wausau, WI",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117700,114800,122300,125100,127100,126500,123600,123100,125200,122900,114600,104700,106800,122400,128300,126500,120400,123600,126400,132200,135100,136400,134e3,135800,138800,136500,134e3,136e3,136800,136500,137300,138600,138500,137400,137600,139100,152100,160100,163e3,148600,143e3,145400,145600,145e3,138900,135700,129700,132200,
394756,"La Crosse, WI",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144600,145300,139500,139900,106700,113800,109900,141200,144500,146800,148500,153e3,156100,153600,152300,151900,157200,159500,159700,163e3,163400,158100,156300,155800,159400,160300,161e3,163100,160800,161500,161800,163500,165300,165800,169400,168e3,170600,167600,172400,179600,184e3,184300,178400,179300,174700,172700,168500,172900,173700,
394783,"Lebanon, PA",250,144600,142700,147900,139500,138700,136500,137200,136700,134600,132900,124700,124900,130300,138100,145100,140600,141600,134700,136100,133900,136900,136900,146400,146600,151200,148600,149500,148100,144700,140300,138100,134700,141900,142e3,149e3,140800,132700,127100,132200,141900,144900,138400,131800,126300,126400,130300,133800,135600,139700,138800,143800,137500,142e3,138600,139500,132900,129600,130600,136900,144800,146400,145e3,145300,150700,150800,145400,141300,141800,143300,148300,146700,146700,141800,141600,138600,136200,138500,140100,14e4,131500,134300,133400,146800,141700,150200,143900,145700,139e3,138500,140400,141200,139800,138e3,137100,138200,131900,132600,132900,140900,140300,141600,143200,143700,145300,145600,147900,149100,149700,149600,150400,153100,155e3,152400,152500,151800,149200,149300,151800,159900,158400,156900,155700,157e3,156700,158700,158800,162e3,157e3,158300,159600,166300,
395098,"Sierra Vista, AZ",251,185300,176700,172600,166500,171500,170800,166400,153400,143500,137800,145400,146700,160900,157800,161600,165500,169800,173700,169800,170800,166900,160200,158200,156100,153400,150900,150700,156300,150200,149800,144700,142500,134400,129e3,133400,136800,129300,120800,120700,126e3,133800,133400,134200,134e3,141200,143600,129800,121800,116700,123800,119700,125600,133100,129900,130800,123600,131400,125500,126700,118900,120700,123600,127700,129200,121700,123300,121600,122100,122600,119500,119e3,118700,121500,125600,127500,126500,124e3,113e3,114900,113200,118800,117300,118700,121700,123400,119400,119800,117700,125100,127600,128800,129800,130700,135400,13e4,128e3,120900,119300,117500,117100,122500,127300,126800,125700,121200,123500,13e4,132900,129e3,124700,127800,132500,132500,126e3,125500,128300,135700,136600,138800,141e3,143800,140500,138100,143500,149800,152300,155e3,154600,159e3,159500,166300,
394983,"Pittsfield, MA",252,213800,214800,202600,208800,192600,187400,179200,181e3,179900,186100,171900,169500,168300,174200,175300,174800,175500,187e3,180800,183300,174500,179800,176800,170100,169800,177600,181400,180700,180500,182600,180400,178200,181400,195e3,191400,186400,168100,178e3,178e3,194400,183300,189200,176700,182200,174700,17e4,163e3,149100,146500,145200,157200,159900,168100,168800,176500,172800,175600,185100,180700,178300,168e3,164500,160100,154800,164200,168800,181500,178400,199600,191e3,199500,183700,189800,187400,187200,176700,172900,170500,168900,171300,170900,183900,181100,173100,164800,164800,176e3,185500,194100,195500,186200,182100,183100,181800,174900,171200,165200,171700,172600,183500,179400,177e3,183100,184300,189400,184500,190900,190200,186500,193600,197300,198100,189200,192300,195300,200800,192700,190200,187500,182700,182600,178200,178700,184900,193200,208100,207800,205400,2e5,197500,193e3,182700
394712,"Jackson, TN",253,89900,91500,89300,89100,87800,89e3,84400,84500,83100,84800,82500,83900,85900,87700,87e3,85100,84e3,83800,86200,87200,89200,91e3,87400,87400,89100,92800,90200,83200,81100,78800,80900,81500,87700,85300,89200,87800,86200,82400,83400,81100,79200,75400,78100,85600,84600,87300,79300,81500,81e3,86e3,84600,85200,83200,87100,87800,85200,83400,84800,88300,91e3,87300,86e3,78600,82100,83300,85700,85400,81300,90300,88400,90800,85100,85500,85900,84400,84600,84100,82300,80700,83800,86700,100300,101e3,99100,90100,91400,94200,94200,92e3,94800,93900,97500,91100,94400,89700,92700,90800,91600,96600,95100,101400,98100,100200,95100,100900,99500,93800,89500,93900,103100,105500,106400,105600,110500,114300,118800,116200,117e3,120200,114700,119200,117300,124800,116300,123e3,119e3,120800,119200,123400,127300,127200,
394879,"Morgantown, WV",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174300,177200,181400,181500,180500,178100,178600,176600,190700,193200,190200,174300,170500,174900,182100,189700,184600,178700,175800,182400,189600,189200,189300,186900,19e4,195700,196300,205e3,201200,204e3,195700,184900,188700,189e3,200300,195400,199e3,206200,205200,200500,194900,
394633,"Glens Falls, NY",255,159600,153e3,154300,149900,145900,139600,140800,141e3,149700,150700,151900,148200,141800,131800,131400,135e3,142600,137600,141600,142e3,147e3,141700,142100,139100,139700,131200,131700,133500,139200,137800,135800,139900,142100,148300,150300,149500,145400,136700,140300,144500,154600,148200,134700,129700,140500,147200,154400,149e3,150300,143400,144e3,141600,142600,144100,155200,154500,153900,150800,153300,155400,150900,147500,142800,137400,135200,139300,147200,152600,156200,155700,153800,148800,150400,152100,155100,154600,152400,150800,153200,157800,158700,150500,148500,152e3,150600,152100,146700,155600,156800,156100,156100,150300,152200,149900,155400,154800,158e3,145800,147800,147400,156500,154300,152e3,151200,149400,154200,151700,150400,145400,146700,151e3,149900,153400,157600,156800,153300,147400,149800,151100,149800,154500,149300,150200,150100,156500,162800,167700,168600,17e4,162800,173600,
395232,"Winchester, VA",256,205800,198e3,193400,188700,184400,180100,176200,175100,183e3,185700,185600,173500,167800,163300,159400,159400,160300,158500,155600,157e3,165500,164200,162300,158100,160200,165e3,159700,158100,152500,158600,155100,159e3,164600,167300,158400,151900,155600,155300,148200,150700,158e3,165500,159400,154300,163500,165700,166800,154600,169200,177100,177100,167600,169500,171900,173800,179900,198400,195500,189400,174500,179200,179200,182600,184300,188600,194400,195700,198100,204800,196100,188200,179300,184100,183400,189800,199800,204900,198500,184900,181800,183e3,192300,195400,202100,203e3,209100,205200,207700,209500,205300,200400,199400,200200,203300,203500,210700,222100,224800,225300,212300,211900,211200,223200,225500,233700,234200,245500,240200,230100,223e3,224e3,226100,219900,226300,233200,237500,232700,232200,236800,238700,245100,252700,250400,246100,234300,233100,235500,233600,245900,238100,238100,
395120,"St. Joseph, MO",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108400,111800,126900,129e3,122500,111700,115300,121100,127e3,120400,11e4,108400,112700,115800,127800,126400,134500,124300,119500,107500,98100,102100,105100,104700,98700,98400,98400,98500,103900,109300,111100,107900,109800,110200,111600,113300,115500,114800,109600,120500,119800,117600,109300,111300,118200,122100,126300,122600,120300,116500,122100,121300,117600,115200,118800,124500,119600,117100,116600,120400,122500,127500,122600,115100,102400,109300,115100,129600,125700,129200,118600,124200,125700,130800,131700,
394321,"Altoona, PA",258,,,,,,83100,88400,85200,85400,80300,81200,78800,95100,98800,103200,84600,83700,76900,83100,81500,90300,87800,93600,87100,89200,90300,96200,91100,75e3,74700,77400,83900,84200,85200,91e3,89300,85200,79800,75600,75400,82200,77700,78400,81500,92500,92500,87e3,88700,95600,89e3,89700,9e4,97600,88100,87800,9e4,95700,93400,89400,83e3,87400,91e3,96300,95200,95200,97600,97400,94700,96500,95100,93500,82900,82700,82900,93e3,91200,89e3,88100,91e3,90900,89300,85300,89900,89100,90400,85500,85100,87100,88800,89700,92800,99100,100700,101200,96300,96600,91800,93e3,94500,97800,93e3,91500,86e3,90800,90900,95900,94600,97800,100500,97600,97900,97500,107500,110300,107400,100100,98200,101700,109900,107100,106100,106600,103800,103600,93700,,,,,,,
394442,"Carbondale, IL",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101900,97300,95200,92800,97300,98900,109e3,105400,113400,100500,100500,94900,102200,106e3,105e3,105500,101600,94900,88e3,89400,83200,89100,86400,92e3,95100,96200,98600,99100,96900,98800,97600,92600,98300,97700,109400,102600,100700,98900,105300,102500,110700,108500,110600,98600,89600,81900,83400,83800,87400,81600,80100,76500,77600,82400,,,,
394802,"London, KY",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122800,121500,125800,127600,128800,126500,134300,126200,119400,114200,125100,127200,126500,126400,126500,126200,119900,123400,124600,127100,126600,114800,112800,110500,129600,129800,132500,128700,124e3,128e3,120400,127500,115500,122300,119700,130900,126200,129600,129700,135300,131800,128300,128500,127700,127100,119500,121600
394800,"Logan, ID",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167200,169700,167500,170900,175800,176200,177600,176300,179500,171900,169300,167600,171700,175e3,179700,182e3,189500,187300,179500,173900,168e3,176700,172200,178900,177100,178600,176700,179200,180700,183300,181400,181300,173900,174e3,175700,184700,187100,187300,188e3,184300,184e3,182100,186600,184e3,183800,185300,192200,194200,191400,188400,197100,198e3,200500,194200,193300,193900,192800,195700,196e3,201300,203600,205800,205700,208800,210900,217800,222800,228300,232300,233800,232600,232300,238300,240900,240700,238600,247600,250800,253100,249800,256700,
394824,"Mansfield, OH",262,,,,,,,,,,,,,,,,62100,62600,55500,57700,60800,69300,75e3,77200,80600,74800,74100,70700,75400,71400,66500,63e3,62e3,64e3,64700,69600,75e3,68900,66200,62500,68300,67500,66200,57800,56400,58300,66300,69200,69500,73800,75800,76200,67500,67600,62300,61600,60100,64500,7e4,70100,77900,85200,83300,74800,66700,67500,68500,71200,73300,73900,63600,65400,67500,76500,80100,79400,77e3,76700,74800,77300,74700,76900,77400,84300,91500,93200,87e3,79300,83600,84100,87e3,82900,85100,86e3,87200,96500,95900,97700,86900,85100,83900,84500,86500,86e3,87200,85900,88700,87700,87e3,86800,90600,94300,94600,99700,98900,103600,98600,98e3,96500,99200,103900,111600,104900,100300,91500,95200,98900,95100,94300,96500,103500,103600,
395217,"Weirton, OH",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89400,93100,88300,80900,76600,76800,67800,72800,78200,82400,82e3,73200,79500,77700,83800,75200,75900,73800,79600,80500,81800,77200,76300,76300,73900,71900,74800,74600,77400,76700,81300,82200,81500,81200,83400,82800,86600,88500,94100,91300,84900,82800,84800,84e3,81e3,79400,87100,9e4,98400,93500,91e3
394661,"Hammond, LA",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133200,130500,133900,139100,141800,137700,139900,141200,137400,138e3,141e3,144100,140900,138900,142300,141300,143300,148300,151900,150500,149500,148e3,149300,148900,150300,156900,153900,155700,154500,159700,159500,150400,151300,154e3,161400,158900,161800,
395128,"Staunton, VA",265,,,,,,,,,,,,,,,,163200,155500,165200,164400,165600,154100,151800,138100,143700,142500,155100,153900,155200,151700,152e3,151700,157400,148300,147800,138e3,142300,142e3,149200,148300,146300,143200,147100,152900,151800,146300,136400,137200,143100,144400,152900,150800,154100,146600,151300,157e3,157e3,161800,155900,160100,151400,156300,154400,157100,153400,153700,153500,154900,153700,154900,163700,168400,169100,165600,161600,167700,162600,164600,158900,160900,159300,163200,16e4,156900,153200,152200,155200,151300,164600,169700,174400,170300,169200,166200,158100,162400,165700,171100,169400,167700,168300,166500,165700,163e3,165700,170300,171600,162600,16e4,159500,167800,168600,172700,168900,169500,167400,169800,166500,171400,171400,174800,176900,180800,184200,180900,176200,179800,188200,189800,186400,176900,179700,179300
394890,"Mount Vernon, WA",266,283900,276800,265200,263900,260300,255900,247600,253700,254200,261900,256700,262900,251e3,244100,225900,230200,234300,230300,227400,237e3,245400,237400,230300,233500,236900,236700,236400,242800,235600,233800,225e3,230800,232500,244700,233400,227300,217600,209700,205800,190800,205e3,202200,212e3,210800,208400,203400,190500,186400,190800,205400,204700,209300,199800,208600,207800,216900,218900,216e3,204700,203900,203700,214100,214800,228200,228900,232e3,222900,225600,227e3,228300,221900,218500,217100,220200,222e3,222400,214800,215200,214600,222500,222900,235300,240600,245400,240600,243500,241500,243400,245e3,249900,252600,254400,261700,264700,258800,254800,255700,260800,266900,268700,270800,268500,268100,270600,268900,271300,278500,290300,295400,295800,293300,292900,295800,289900,297600,300800,309800,305100,305e3,319900,325e3,324600,321200,322500,329200,318600,321200,328100,347200,348e3,339400,332300
394307,"Albany, OR",267,177100,177e3,168100,164700,163700,161200,163200,157e3,157300,157200,159e3,164300,158300,162900,159800,159400,153600,148800,149200,147100,149900,148500,145600,142900,144400,150900,152e3,149300,147500,141600,146200,139400,136600,134300,136300,136400,132300,135100,137100,135900,132e3,126600,127800,126400,135800,139600,136600,134100,13e4,137100,141e3,142800,145400,144100,140500,138600,138200,142800,144300,145600,148600,147800,149500,146700,148600,150800,151100,150600,147900,149800,149e3,150800,150900,152300,152800,157300,161100,161800,162200,156e3,154900,161500,162500,166400,159700,170100,169700,173100,168800,17e4,170500,173e3,176600,176e3,180100,178400,178e3,178400,179500,183100,180200,182100,184900,190800,192600,190100,190500,191900,201600,202300,205200,200600,208600,210600,213100,204100,209200,219200,231300,237500,238100,242100,235800,233500,231800,237100,241e3,240200,240700,246600,247600,256600
395213,"Watertown, NY",268,135400,134700,124800,115900,116900,117900,122200,120200,119400,118e3,125600,138200,145600,145e3,137700,128200,122300,117500,125500,124900,122e3,120500,118400,132700,145300,151100,134600,115900,113400,113800,124500,125600,132700,126800,126600,129200,133200,134800,131200,128400,133800,133100,135e3,129100,132500,126500,121e3,135900,152100,158100,139700,123400,127e3,130200,137e3,140100,143300,141100,131400,137e3,147400,157300,151100,142e3,138100,137700,136300,132600,126500,124700,131500,142800,141600,133100,123700,124200,128700,130800,129100,127600,131200,135500,134700,130800,135900,146100,149700,148700,141600,138e3,131700,126300,121900,125200,123500,118400,106900,104200,105600,113400,113900,119400,126500,139500,136800,128500,119100,123800,138300,139300,139300,120400,120200,113400,118500,120200,127700,122400,121500,128500,128300,134700,128100,125200,123500,120600,134800,127900,123300,,,
394474,"Cleveland, TN",269,103100,111400,108200,104200,104200,102900,103800,99200,96600,91800,88500,91500,94600,96600,95300,99900,109e3,114e3,113300,110900,109400,104700,99700,101900,106200,104700,1e5,96700,99700,101500,102900,100600,99700,1e5,101200,98700,97e3,96400,95200,96800,99600,99300,96300,98800,109900,113700,107300,1e5,98500,106200,110100,107e3,102200,97800,107800,110500,115300,108600,108200,113100,115100,115900,106600,97400,104200,108600,122e3,117700,118700,117400,115800,128800,128400,129600,115e3,114600,116300,117700,118700,115700,115300,116900,119500,12e4,125100,121700,125e3,122900,125300,123900,124100,123500,122600,121400,123700,127200,128800,128900,126600,127500,129800,130400,129600,130100,131400,132500,132900,133600,134700,137600,142100,138300,136800,134800,137900,142200,145900,151200,150700,159300,161100,159400,148400,146700,151100,150700,155400,153800,161100,158600,155800,
395089,"Sheboygan, WI",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137500,122500,118700,114200,122400,123500,130400,130600,124200,122400,127600,136400,138100,141200,147600,151700,142500,133400,127800,129e3,130400,130800,126900,124400,123400,130100,136600,135400,140900,139e3,146300,147300,148900,156100,151400,150900,146700,146700,156200,158700,155900,151700,148500,161100,162900,167500,161500,161e3,152100,
394390,"Bismarck, ND",271,154e3,151800,149100,143600,141700,140300,145700,149600,158e3,159800,154400,151300,149800,159600,159700,161500,156900,153600,148600,146800,146200,150600,151900,157400,154500,161900,160500,163e3,159700,155500,155200,155200,158800,157200,154e3,159400,155400,158600,156e3,165800,169200,168600,165700,157700,159900,162300,162900,160200,158100,163900,166900,173e3,176300,178900,186100,189800,190600,188900,185700,196200,191e3,197700,194200,198600,201400,204300,206300,205800,209300,216e3,218100,219800,220200,217900,215800,214500,218200,219100,219700,224900,227100,236600,239100,234600,234100,227600,229300,228700,238900,246400,242700,235700,233400,230300,225500,222500,230200,238900,245300,242100,238300,230500,233300,237200,237700,235400,235500,241300,234200,235800,237e3,244200,236700,237800,240300,241700,242100,235200,241300,234400,240600,245300,254900,257500,250500,249700,245300,243100,234400,227100,238700,241e3
394546,"Dunn, NC",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134700,138200,141100,145200,138900,148600,146e3,155300,147300,136400,126500,120500,127300,129300,130400,127900,127200,13e4,127800,127900,127700,130100,131800,133700,134300,130500,130700,128e3,135500,134e3,138100,136900,136e3,140400,135800,146e3,143900,150400,148800,147400,146e3,146800,146300,151700,151400,157300,156300,155400,150100,148300,146100,150500,149500,151400,152300,152900,155100,152600,154100,152300,154200,156e3,160200,165e3,164200,162300,163300,160700,158600,158700,163800,168400,169e3,169900,169300,167700,168700,167200,173e3,176900,183100,
394880,"Morristown, TN",273,108600,102800,103500,103900,107600,106300,102600,101e3,92100,90400,92200,104200,104400,101300,101e3,104600,103800,101800,102300,97600,93800,92e3,103100,109e3,109900,104400,105200,101500,99500,89100,88700,88200,88100,94e3,96800,95600,91700,88400,91900,95200,97e3,100300,100800,96600,92600,90200,94200,103200,104400,103200,96800,93200,96e3,96300,96700,95600,94700,97100,94100,95600,93200,96300,94e3,94700,94600,96500,96600,90400,84100,87300,95500,103200,105100,108800,112100,109700,108500,104300,104900,102500,105900,106600,106100,99400,100200,101100,108400,108100,111e3,111900,112500,115700,116200,116400,122e3,12e4,114200,104100,105900,115800,115900,117800,118e3,122800,120800,122e3,126800,131100,128500,124500,124100,128700,130400,134e3,137e3,134800,126300,124800,134900,142300,141500,131800,131400,131300,132400,138300,139e3,143600,136700,139e3,145900,153900
394734,"Kankakee, IL",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114100,118e3,121100,123500,120100,111500,111100,117900,119400,124300,126200,124200,126e3,121100,123e3,123900,123500,118700,115500,117300,123e3,124800,127500,123300,122800,122600,122600,116600,116400,117300,120100,115400,111e3,108e3,107200,112600,129700,129900,133500,117600,123e3,122900,120700,121300,118900,117400,115800,122100,127300,128100,120700,122400,123e3,124600,125400,122900,123500,121500,123100,135900,151800,152400,137300,125100,13e4,132100,136800,134600,139300,137700,143700,
394857,"Michigan City, IN",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147800,137500,136600,132600,132300,122300,120100,121900,130700,134100,133800,132e3,130100,131600,134800,134600,130500,120400,126600,132800,148100,146800,144500,137400,139900,142e3,148300,139200,131500,
753890,"Holland, MI",276,123100,117500,108300,108100,109700,109600,102700,103300,104700,101100,99700,88400,82900,79100,77800,81800,79200,86e3,89800,98200,101400,102e3,91800,89700,84500,88100,92900,103200,108600,104400,1e5,91600,95400,93100,93900,85200,78800,76e3,77e3,80500,87900,93e3,92100,92800,87600,92e3,87500,89600,9e4,92800,87800,84100,91200,103800,103900,98200,97500,108900,115500,109e3,109300,105100,104600,102100,106600,115900,118600,11e4,108500,109700,131500,140300,137600,124300,118100,121e3,121400,125100,126900,127800,126500,129100,131200,130200,130800,134500,133900,132600,130400,132200,130200,130800,136300,139100,139800,139700,141900,143e3,143400,145300,147800,146200,144400,142600,142100,142100,144100,148e3,149800,151900,153300,156600,152600,153100,156600,167200,170500,169600,167600,173600,173300,167400,158100,157500,162700,166800,170700,172400,167e3,171700,167e3,
